movieId,title,release_date,release_year,budget,popularity,revenue,runtime,primary_company,primary_genre,all_genres,avg_rating,review_count,director,budget_tier,log_budget,log_revenue,studio_tier,studio_label,release_season,roi,roi_capped,weighted_rating
1479,The Saint,1997-04-03,1997,68000000,10.98,118063304.0,116.0,Paramount Pictures,Thriller,Thriller | Action | Romance | Science Fiction | Adventure,3.16,9564,Phillip Noyce,Blockbuster,18.04,18.59,1.0,Major Studio,Other,0.74,0.74,3.19
1485,Liar Liar,1997-03-21,1997,45000000,10.1,302710615.0,86.0,Imagine Entertainment,Comedy,Comedy,3.22,21222,Tom Shadyac,Blockbuster,17.62,19.53,1.0,Major Studio,Other,5.73,5.73,3.23
1487,Selena,1997-03-21,1997,20000000,7.39,60000000.0,127.0,Q Productions,Drama,Drama,3.13,1902,Gregory Nava,High,16.81,17.91,0.0,Independent,Other,2.0,2.0,3.26
1488,The Devil's Own,1997-03-12,1997,90000000,10.68,140807547.0,107.0,Columbia Pictures,Crime,Crime | Thriller | Drama,3.04,3894,Alan J. Pakula,Blockbuster,18.32,18.76,1.0,Major Studio,Other,0.56,0.56,3.13
1489,Cats Don't Dance,1997-03-26,1997,32000000,3.41,3566637.0,75.0,Warner Bros. Pictures,Animation,Animation | Comedy | Family | Music,3.01,468,Mark Dindal,High,17.28,15.09,1.0,Major Studio,Other,-0.89,-0.89,3.37
1495,Turbo: A Power Rangers Movie,1997-03-27,1997,10000000,5.44,17979739.0,99.0,Twentieth Century Fox Film Corporation,Action,Action | Adventure | Family | Fantasy | Science Fiction | Thriller,1.42,761,Shuki Levy,Mid,16.12,16.7,1.0,Major Studio,Other,0.8,0.8,2.56
1496,Anna Karenina,1997-04-04,1997,35000000,5.66,791830.0,108.0,Icon Entertainment International,Drama,Drama | Romance,3.31,415,Bernard Rose,High,17.37,13.58,1.0,Major Studio,Other,-0.98,-0.98,3.48
1499,Anaconda,1997-04-11,1997,45000000,14.39,136885767.0,89.0,Columbia Pictures Corporation,Adventure,Adventure | Horror | Thriller,2.08,6914,Luis Llosa,Blockbuster,17.62,18.73,1.0,Major Studio,Other,2.04,2.04,2.24
1517,Austin Powers: International Man of Mystery,1997-05-02,1997,16500000,11.75,67683989.0,94.0,New Line Cinema,Science Fiction,Science Fiction | Comedy | Crime,3.4,25911,Jay Roach,Mid,16.62,18.03,1.0,Major Studio,Other,3.1,3.1,3.41
1518,Breakdown,1997-05-02,1997,36000000,7.93,50159144.0,95.0,Paramount Pictures,Drama,Drama | Action | Thriller,3.31,3252,Jonathan Mostow,High,17.4,17.73,1.0,Major Studio,Other,0.39,0.39,3.36
1527,The Fifth Element,1997-05-07,1997,90000000,24.31,263920180.0,126.0,Columbia Pictures,Adventure,Adventure | Fantasy | Action | Thriller | Science Fiction,3.74,34223,Luc Besson,Blockbuster,18.32,19.39,1.0,Major Studio,Other,1.93,1.93,3.74
1535,Love! Valour! Compassion!,1997-05-16,1997,2000000,1.74,2900000.0,108.0,Fine Line Features,Drama,Drama,3.53,780,Joe Mantello,Low,14.51,14.88,1.0,Major Studio,Other,0.45,0.45,3.55
1544,The Lost World: Jurassic Park,1997-05-23,1997,73000000,0.79,229074524.0,129.0,Universal Pictures,Adventure,Adventure | Action | Science Fiction,2.98,16970,Steven Spielberg,Blockbuster,18.11,19.25,1.0,Major Studio,Other,2.14,2.14,3.01
1552,Con Air,1997-06-01,1997,75000000,11.55,224012234.0,115.0,Jerry Bruckheimer Films,Action,Action | Thriller | Crime,3.19,16498,Simon West,Blockbuster,18.13,19.23,1.0,Major Studio,Summer,1.99,1.99,3.21
1556,Speed 2: Cruise Control,1997-06-13,1997,160000000,11.27,164508066.0,121.0,Twentieth Century Fox Film Corporation,Action,Action | Adventure | Thriller,1.95,6200,Jan de Bont,Blockbuster,18.89,18.92,1.0,Major Studio,Summer,0.03,0.03,2.15
1557,Squeeze,1997-06-06,1997,500000,0.32,10300.0,95.0,,Crime,Crime | Drama,3.15,23,Robert Patton-Spruill,Low,13.12,9.24,,,Summer,-0.98,-0.98,3.55
1562,Batman & Robin,1997-06-20,1997,125000000,17.04,238207122.0,125.0,PolyGram Filmed Entertainment,Action,Action | Crime | Fantasy,2.2,11174,Joel Schumacher,Blockbuster,18.64,19.29,1.0,Major Studio,Summer,0.91,0.91,2.3
1566,Hercules,1997-06-26,1997,85000000,14.05,252712101.0,93.0,Walt Disney Pictures,Animation,Animation | Family | Fantasy | Adventure | Comedy | Romance,3.39,6988,Ron Clements,Blockbuster,18.26,19.35,1.0,Major Studio,Summer,1.97,1.97,3.41
1569,My Best Friend's Wedding,1997-06-19,1997,38000000,4.68,299288605.0,105.0,TriStar Pictures,Comedy,Comedy | Romance,3.27,12125,P.J. Hogan,High,17.45,19.52,1.0,Major Studio,Summer,6.88,6.88,3.29
1572,Contempt,1963-10-21,1963,900000,7.54,528428.0,103.0,Rome Paris Films,Drama,Drama,3.83,717,Jean-Luc Godard,Low,13.71,13.18,0.0,Independent,Other,-0.41,-0.41,3.68
1573,Face/Off,1997-06-27,1997,80000000,11.47,245676146.0,138.0,Paramount Pictures,Action,Action | Crime | Science Fiction | Thriller,3.33,21433,John Woo,Blockbuster,18.2,19.32,1.0,Major Studio,Summer,2.07,2.07,3.34
1580,Men in Black,1997-07-02,1997,90000000,15.78,589390539.0,98.0,Amblin Entertainment,Action,Action | Adventure | Comedy | Science Fiction,3.57,42193,Barry Sonnenfeld,Blockbuster,18.32,20.19,1.0,Major Studio,Summer,5.55,5.55,3.57
1583,A Simple Wish,1997-07-11,1997,28000000,3.35,8345056.0,86.0,Universal Pictures,Adventure,Adventure | Comedy | Family | Fantasy,2.71,274,Michael Ritchie,High,17.15,15.94,1.0,Major Studio,Summer,-0.7,-0.7,3.35
1584,Contact,1997-07-11,1997,90000000,14.37,171120329.0,150.0,Warner Bros.,Drama,Drama | Science Fiction | Mystery,3.67,23900,Robert Zemeckis,Blockbuster,18.32,18.96,1.0,Major Studio,Summer,0.9,0.9,3.67
1586,G.I. Jane,1997-08-22,1997,50000000,9.38,48169156.0,125.0,Caravan Pictures,Action,Action | Drama,2.93,8341,Ridley Scott,Blockbuster,17.73,17.69,1.0,Major Studio,Summer,-0.04,-0.04,2.99
1587,Conan the Barbarian,1982-04-02,1982,20000000,10.52,79114085.0,129.0,Universal Pictures,Adventure,Adventure | Fantasy | Action,3.19,8021,John Milius,High,16.81,18.19,1.0,Major Studio,Other,2.96,2.96,3.23
1589,Cop Land,1997-08-15,1997,15000000,9.16,44862187.0,104.0,Miramax Films,Action,Action | Crime | Drama,3.27,5771,James Mangold,Mid,16.52,17.62,1.0,Major Studio,Summer,1.99,1.99,3.31
1590,Event Horizon,1997-08-15,1997,60000000,11.34,26673242.0,96.0,Paramount Pictures,Horror,Horror | Science Fiction | Mystery,2.96,8225,Paul W.S. Anderson,Blockbuster,17.91,17.1,1.0,Major Studio,Summer,-0.56,-0.56,3.02
1591,Spawn,1997-07-31,1997,40000000,11.37,87840042.0,96.0,New Line Cinema,Action,Action | Adventure | Fantasy | Horror | Science Fiction | Thriller,2.64,6317,Mark A.Z. Dippé,High,17.5,18.29,1.0,Major Studio,Summer,1.2,1.2,2.75
1592,Air Bud,1997-08-01,1997,3000000,9.41,23144499.0,98.0,Walt Disney Pictures,Comedy,Comedy | Family | Drama,2.34,1594,Charles Martin Smith,Low,14.91,16.96,1.0,Major Studio,Summer,6.71,6.71,2.77
1593,Picture Perfect,1997-08-01,1997,19000000,4.35,44332015.0,105.0,Twentieth Century Fox Film Corporation,Comedy,Comedy | Romance,2.92,1794,Glenn Gordon Caron,High,16.76,17.61,1.0,Major Studio,Summer,1.33,1.33,3.13
1597,Conspiracy Theory,1997-08-07,1997,75000000,14.26,136982834.0,135.0,Silver Pictures,Action,Action | Drama | Mystery | Thriller,3.33,12479,Richard Donner,Blockbuster,18.13,18.74,1.0,Major Studio,Summer,0.83,0.83,3.34
1599,Steel,1997-08-15,1997,16000000,2.89,1686429.0,97.0,Quincy Jones-David Salzman Entertainment,Science Fiction,Science Fiction | Action | Adventure,1.67,594,Kenneth Johnson,Mid,16.59,14.34,0.0,Independent,Summer,-0.89,-0.89,2.79
1603,Mimic,1997-08-22,1997,30000000,9.13,25480490.0,105.0,Miramax Films,Fantasy,Fantasy | Horror | Thriller,2.78,3374,Guillermo del Toro,High,17.22,17.05,1.0,Major Studio,Summer,-0.15,-0.15,2.94
1608,Air Force One,1997-07-25,1997,85000000,12.17,315156409.0,124.0,Columbia Pictures Corporation,Action,Action | Thriller,3.32,16624,Wolfgang Petersen,Blockbuster,18.26,19.57,1.0,Major Studio,Summer,2.71,2.71,3.33
1609,One Eight Seven,1997-07-29,1997,20000000,6.48,5716080.0,119.0,Icon Entertainment International,Drama,Drama | Thriller,3.03,801,Kevin Reynolds,High,16.81,15.56,1.0,Major Studio,Summer,-0.71,-0.71,3.3
1610,The Hunt for Red October,1990-03-02,1990,30000000,15.91,199200000.0,134.0,Paramount Pictures,Action,Action | Adventure | Thriller,3.86,24238,John McTiernan,High,17.22,19.11,1.0,Major Studio,Other,5.64,5.64,3.85
1617,L.A. Confidential,1997-09-19,1997,35000000,10.99,126216940.0,138.0,Regency Enterprises,Crime,Crime | Drama | Mystery | Thriller,4.07,31703,Curtis Hanson,High,17.37,18.65,1.0,Major Studio,Other,2.61,2.61,4.06
1619,Seven Years in Tibet,1997-09-12,1997,70000000,11.48,131457682.0,136.0,TriStar Pictures,Adventure,Adventure | Drama | History,3.43,5811,Jean-Jacques Annaud,Blockbuster,18.06,18.69,1.0,Major Studio,Other,0.88,0.88,3.45
1620,Kiss the Girls,1997-10-03,1997,27000000,12.24,60527873.0,115.0,Paramount Pictures,Drama,Drama | Mystery | Thriller | Crime,3.38,5352,Gary Fleder,High,17.11,17.92,1.0,Major Studio,Other,1.24,1.24,3.4
1623,Wishmaster,1997-09-19,1997,5000000,5.22,15719109.0,90.0,Live Entertainment,Horror,Horror,2.53,1145,Robert Kurtzman,Low,15.42,16.57,0.0,Independent,Other,2.14,2.14,2.97
1625,The Game,1997-09-12,1997,50000000,14.83,109423648.0,129.0,PolyGram Filmed Entertainment,Drama,Drama | Thriller | Mystery,3.85,19817,David Fincher,Blockbuster,17.73,18.51,1.0,Major Studio,Other,1.19,1.19,3.84
1626,Fire Down Below,1997-09-05,1997,60000000,7.83,16000000.0,105.0,Warner Bros.,Action,Action | Adventure | Crime | Thriller,2.45,811,Félix Enríquez Alcalá,Blockbuster,17.91,16.59,1.0,Major Studio,Other,-0.73,-0.73,3.02
1627,U Turn,1997-10-03,1997,19000000,7.92,6682098.0,125.0,Illusion Entertainment Group,Thriller,Thriller,3.14,2817,Oliver Stone,High,16.76,15.71,0.0,Independent,Other,-0.65,-0.65,3.24
1635,The Ice Storm,1997-09-27,1997,18000000,7.15,8038061.0,112.0,Fox Searchlight Pictures,Drama,Drama,3.77,6209,Ang Lee,High,16.71,15.9,1.0,Major Studio,Other,-0.55,-0.55,3.74
1639,Chasing Amy,1997-04-04,1997,250000,12.31,12021272.0,113.0,Miramax Films,Comedy,Comedy | Drama | Romance,3.61,16034,Kevin Smith,Low,12.43,16.3,1.0,Major Studio,Other,47.09,47.09,3.61
1641,The Full Monty,1997-08-13,1997,3500000,8.33,257850122.0,91.0,Channel Four Films,Comedy,Comedy,3.71,17290,Peter Cattaneo,Low,15.07,19.37,1.0,Major Studio,Summer,72.67,72.67,3.7
1644,I Know What You Did Last Summer,1997-10-17,1997,17000000,7.42,125586134.0,100.0,Columbia Pictures Corporation,Horror,Horror | Thriller | Mystery,2.48,9126,Jim Gillespie,Mid,16.65,18.65,1.0,Major Studio,Other,6.39,6.39,2.57
1645,The Devil's Advocate,1997-10-17,1997,57000000,10.92,152944660.0,144.0,Regency Enterprises,Drama,Drama | Horror | Mystery | Thriller,3.52,14346,Taylor Hackford,Blockbuster,17.86,18.85,1.0,Major Studio,Other,1.68,1.68,3.52
1647,Playing God,1997-10-17,1997,12000000,9.66,4000000.0,94.0,Touchstone Pictures,Drama,Drama | Action | Thriller | Crime,2.76,718,Andy Wilson,Mid,16.3,15.2,1.0,Major Studio,Other,-0.67,-0.67,3.2
1648,The House of Yes,1997-10-10,1997,1500000,3.97,626057.0,85.0,Miramax Films,Comedy,Comedy | Drama,3.55,1656,Mark Waters,Low,14.22,13.35,1.0,Major Studio,Other,-0.58,-0.58,3.55
1653,Gattaca,1997-09-07,1997,36000000,12.89,12532777.0,106.0,Columbia Pictures,Thriller,Thriller | Science Fiction | Mystery | Romance,3.78,23335,Andrew Niccol,High,17.4,16.34,1.0,Major Studio,Other,-0.65,-0.65,3.77
1661,Switchback,1997-10-31,1997,37000000,3.74,6482195.0,118.0,Paramount Pictures,Action,Action | Adventure | Mystery | Thriller,3.12,660,Jeb Stuart,High,17.43,15.68,1.0,Major Studio,Other,-0.82,-0.82,3.37
1663,Stripes,1981-06-25,1981,10000000,11.34,85300000.0,106.0,Columbia Pictures Industries,Action,Action | Comedy,3.65,9401,Ivan Reitman,Mid,16.12,18.26,0.0,Independent,Summer,7.53,7.53,3.64
1665,Bean,1997-07-03,1997,18000000,12.8,251212670.0,85.0,Tiger Aspect Productions,Comedy,Comedy,2.83,4062,Mel Smith,High,16.71,19.34,0.0,Independent,Summer,12.96,12.96,2.96
1667,Mad City,1997-11-07,1997,50000000,4.91,10541523.0,114.0,Warner Bros.,Action,Action | Drama | Thriller,2.83,1142,Costa-Gavras,Blockbuster,17.73,16.17,1.0,Major Studio,Year-End,-0.79,-0.79,3.14
1668,One Night Stand,1997-11-14,1997,24000000,2.82,2642983.0,102.0,New Line Cinema,Drama,Drama,2.86,314,Mike Figgis,High,16.99,14.79,1.0,Major Studio,Year-End,-0.89,-0.89,3.37
1672,The Rainmaker,1997-11-18,1997,40000000,6.68,45916769.0,135.0,Paramount Pictures,Drama,Drama | Crime | Thriller,3.61,4531,Francis Ford Coppola,High,17.5,17.64,1.0,Major Studio,Year-End,0.15,0.15,3.6
1673,Boogie Nights,1997-09-11,1997,15000000,7.6,43101594.0,155.0,New Line Cinema,Drama,Drama,3.68,15734,Paul Thomas Anderson,Mid,16.52,17.58,1.0,Major Studio,Other,1.87,1.87,3.67
1674,Witness,1985-02-08,1985,12000000,10.31,68706993.0,113.0,Paramount Pictures,Crime,Crime | Drama | Romance | Thriller,3.83,12627,Peter Weir,Mid,16.3,18.05,1.0,Major Studio,Other,4.73,4.73,3.81
1676,Starship Troopers,1997-11-06,1997,105000000,14.41,121214377.0,129.0,TriStar Pictures,Adventure,Adventure | Action | Thriller | Science Fiction,3.25,18391,Paul Verhoeven,Blockbuster,18.47,18.61,1.0,Major Studio,Year-End,0.15,0.15,3.26
1678,The Joy Luck Club,1993-09-08,1993,11000000,3.01,32861136.0,139.0,Hollywood Pictures,Drama,Drama,3.69,4912,Wayne Wang,Mid,16.21,17.31,1.0,Major Studio,Other,1.99,1.99,3.67
1680,Sliding Doors,1998-04-23,1998,6000000,9.79,58000000.0,99.0,Paramount Pictures,Comedy,Comedy | Drama | Fantasy | Romance,3.51,8339,Peter Howitt,Mid,15.61,17.88,1.0,Major Studio,Other,8.67,8.67,3.51
1681,Mortal Kombat: Annihilation,1997-11-21,1997,30000000,6.53,51376861.0,95.0,New Line Cinema,Action,Action | Fantasy | Science Fiction,2.1,2532,John R. Leonetti,High,17.22,17.75,1.0,Major Studio,Year-End,0.71,0.71,2.47
1682,The Truman Show,1998-06-04,1998,60000000,13.16,264118201.0,103.0,Paramount Pictures,Comedy,Comedy | Drama,3.84,33182,Peter Weir,Blockbuster,17.91,19.39,1.0,Major Studio,Summer,3.4,3.4,3.83
1687,The Jackal,1997-11-14,1997,60000000,11.13,159330280.0,124.0,Universal Pictures,Action,Action | Thriller | Adventure | Crime,3.2,5495,Michael Caton-Jones,Blockbuster,17.91,18.89,1.0,Major Studio,Year-End,1.66,1.66,3.25
1688,Anastasia,1997-11-20,1997,53000000,11.91,139804348.0,94.0,Twentieth Century Fox Film Corporation,Animation,Animation | Family,3.45,4836,Gary Goldman,Blockbuster,17.79,18.76,1.0,Major Studio,Year-End,1.64,1.64,3.47
1689,The Man Who Knew Too Little,1997-11-14,1997,20000000,4.83,13801755.0,97.0,Regency Enterprises,Comedy,Comedy | Thriller | Crime | Action,3.23,2186,Jon Amiel,High,16.81,16.44,1.0,Major Studio,Year-End,-0.31,-0.31,3.32
1690,Alien: Resurrection,1997-11-12,1997,70000000,15.58,162000000.0,109.0,Twentieth Century Fox Film Corporation,Science Fiction,Science Fiction | Horror | Action,3.02,13304,Jean-Pierre Jeunet,Blockbuster,18.06,18.9,1.0,Major Studio,Year-End,1.31,1.31,3.05
1693,Amistad,1997-12-03,1997,36000000,2.26,74000000.0,155.0,DreamWorks SKG,Drama,Drama | History | Mystery,3.59,5591,Steven Spielberg,High,17.4,18.12,1.0,Major Studio,Year-End,1.06,1.06,3.59
1701,Deconstructing Harry,1997-08-26,1997,20000000,6.28,10686841.0,96.0,Fine Line Features,Comedy,Comedy | Drama,3.47,3335,Woody Allen,High,16.81,16.18,1.0,Major Studio,Summer,-0.47,-0.47,3.49
1702,Flubber,1997-11-26,1997,80000000,7.02,177977226.0,93.0,Walt Disney Pictures,Comedy,Comedy | Family | Science Fiction,2.58,4921,Les Mayfield,Blockbuster,18.2,19.0,1.0,Major Studio,Year-End,1.22,1.22,2.73
1703,For Richer or Poorer,1997-12-11,1997,35000000,8.41,31611225.0,115.0,Universal Pictures,Comedy,Comedy,2.73,773,Bryan Spicer,High,17.37,17.27,1.0,Major Studio,Year-End,-0.1,-0.1,3.17
1704,Good Will Hunting,1997-12-05,1997,10000000,15.06,225933435.0,126.0,Miramax Films,Drama,Drama,4.07,39227,Gus Van Sant,Mid,16.12,19.24,1.0,Major Studio,Year-End,21.59,21.59,4.06
1707,Home Alone 3,1997-12-12,1997,32000000,8.04,79082515.0,102.0,Twentieth Century Fox Film Corporation,Comedy,Comedy | Family,1.88,3279,Raja Gosnell,High,17.28,18.19,1.0,Major Studio,Year-End,1.47,1.47,2.23
1711,Midnight in the Garden of Good and Evil,1997-11-21,1997,35000000,5.15,25105255.0,155.0,Warner Bros.,Crime,Crime | Drama | Mystery | Thriller,3.26,5185,Clint Eastwood,High,17.37,17.04,1.0,Major Studio,Year-End,-0.28,-0.28,3.3
1713,MouseHunt,1997-12-19,1997,38000000,6.46,122417389.0,98.0,DreamWorks,Comedy,Comedy | Family,2.9,2713,Gore Verbinski,High,17.45,18.62,1.0,Major Studio,Year-End,2.22,2.22,3.06
1717,Scream 2,1997-12-09,1997,24000000,11.26,172363301.0,120.0,Miramax Films,Horror,Horror | Mystery,2.73,8449,Wes Craven,High,16.99,18.97,1.0,Major Studio,Year-End,6.18,6.18,2.81
1719,The Sweet Hereafter,1997-05-14,1997,5000000,6.0,3263585.0,112.0,Fine Line Features,Drama,Drama,3.98,3964,Atom Egoyan,Low,15.42,15.0,1.0,Major Studio,Other,-0.35,-0.35,3.91
1721,Titanic,1997-11-18,1997,200000000,26.89,1845034188.0,194.0,Paramount Pictures,Drama,Drama | Romance | Thriller,3.4,42558,James Cameron,Blockbuster,19.11,21.34,1.0,Major Studio,Year-End,8.23,8.23,3.4
1722,Tomorrow Never Dies,1997-12-11,1997,110000000,17.16,333011068.0,119.0,Eon Productions,Adventure,Adventure | Action | Thriller,3.23,14538,Roger Spottiswoode,Blockbuster,18.52,19.62,1.0,Major Studio,Year-End,2.03,2.03,3.25
1726,The Postman,1997-12-25,1997,80000000,6.54,17626234.0,177.0,Tig Productions,Drama,Drama | Adventure,2.96,2477,Kevin Costner,Blockbuster,18.2,16.68,1.0,Major Studio,Year-End,-0.78,-0.78,3.11
1727,The Horse Whisperer,1998-05-14,1998,60000000,7.69,186883563.0,170.0,Wildwood Enterprises,Drama,Drama | Romance,3.17,2610,Robert Redford,Blockbuster,17.91,19.05,0.0,Independent,Other,2.11,2.11,3.27
1729,Jackie Brown,1997-12-24,1997,12000000,16.42,39673162.0,154.0,Miramax Films,Comedy,Comedy | Crime | Romance,3.69,13610,Quentin Tarantino,Mid,16.3,17.5,1.0,Major Studio,Year-End,2.31,2.31,3.68
1730,Kundun,1997-12-25,1997,28000000,5.02,5684789.0,134.0,Touchstone Pictures,Drama,Drama,3.66,1903,Martin Scorsese,High,17.15,15.55,1.0,Major Studio,Year-End,-0.8,-0.8,3.63
1732,The Big Lebowski,1998-03-06,1998,15000000,15.95,46189568.0,117.0,Gramercy Pictures,Comedy,Comedy | Crime,3.95,27640,Joel Coen,Mid,16.52,17.65,0.0,Independent,Other,2.08,2.08,3.94
1735,Great Expectations,1998-01-19,1998,25000000,9.94,55494066.0,111.0,Twentieth Century Fox Film Corporation,Comedy,Comedy | Drama | Romance,3.26,3397,Alfonso Cuarón,High,17.03,17.83,1.0,Major Studio,Other,1.22,1.22,3.32
1747,Wag the Dog,1997-12-25,1997,15000000,7.6,64256513.0,97.0,New Line Cinema,Comedy,Comedy | Drama,3.51,12338,Barry Levinson,Mid,16.52,17.98,1.0,Major Studio,Year-End,3.28,3.28,3.51
1748,Dark City,1998-02-27,1998,27000000,12.85,27200316.0,100.0,New Line Cinema,Mystery,Mystery | Science Fiction,3.8,13347,Alex Proyas,High,17.11,17.12,1.0,Major Studio,Other,0.01,0.01,3.79
1752,Hard Rain,1998-01-16,1998,70000000,6.36,19870567.0,97.0,Paramount Pictures,Thriller,Thriller,2.77,1856,Mikael Salomon,Blockbuster,18.06,16.8,1.0,Major Studio,Other,-0.72,-0.72,3.02
1753,Half Baked,1998-01-16,1998,8000000,7.02,17460020.0,82.0,Universal Pictures,Comedy,Comedy | Crime,3.28,2764,Tamra Davis,Mid,15.89,16.68,1.0,Major Studio,Other,1.18,1.18,3.35
1755,Shooting Fish,1997-08-22,1997,3000000,1.63,302204.0,109.0,Arts Council of England,Crime,Crime | Comedy | Romance,3.49,671,Stefan Schwartz,Low,14.91,12.62,0.0,Independent,Summer,-0.9,-0.9,3.53
1760,Spice World,1997-12-19,1997,25000000,4.26,100000000.0,93.0,Columbia Pictures Corporation,Adventure,Adventure | Fantasy | Drama | Comedy | Music,1.82,3144,Bob Spiers,High,17.03,18.42,1.0,Major Studio,Year-End,3.0,3.0,2.19
1762,Deep Rising,1998-01-30,1998,45000000,6.92,11203026.0,106.0,Hollywood Pictures,Adventure,Adventure | Action | Horror | Science Fiction,2.77,1546,Stephen Sommers,Blockbuster,17.62,16.23,1.0,Major Studio,Other,-0.75,-0.75,3.05
1769,The Replacement Killers,1998-02-06,1998,30000000,9.38,19204929.0,87.0,Columbia Pictures Corporation,Action,Action | Drama | Crime | Thriller,3.1,2898,Antoine Fuqua,High,17.22,16.77,1.0,Major Studio,Other,-0.36,-0.36,3.21
1771,The Night Flier,1997-04-30,1997,1000000,7.15,91549.0,93.0,New Amsterdam Entertainment,Mystery,Mystery | Horror | Fantasy,2.7,390,Mark Pavia,Low,13.82,11.42,0.0,Independent,Other,-0.91,-0.91,3.29
1772,Blues Brothers 2000,1998-02-05,1998,28000000,13.16,14051384.0,123.0,Universal Pictures,Music,Music | Action | Comedy | Crime,2.61,3306,John Landis,High,17.15,16.46,1.0,Major Studio,Other,-0.5,-0.5,2.81
1777,The Wedding Singer,1998-02-13,1998,18000000,8.88,123306987.0,95.0,New Line Cinema,Romance,Romance | Comedy,3.39,16022,Frank Coraci,High,16.71,18.63,1.0,Major Studio,Other,5.85,5.85,3.4
1779,Sphere,1998-02-13,1998,75000000,7.12,13100000.0,134.0,Punch Productions,Science Fiction,Science Fiction,2.87,7074,Barry Levinson,Blockbuster,18.13,16.39,0.0,Independent,Other,-0.83,-0.83,2.94
1784,As Good as It Gets,1997-12-19,1997,50000000,9.37,314178011.0,139.0,Gracie Films,Comedy,Comedy | Romance,3.78,25460,James L. Brooks,Blockbuster,17.73,19.57,1.0,Major Studio,Year-End,5.28,5.28,3.77
1785,King of New York,1990-07-18,1990,1000000,11.23,2554476.0,103.0,The Rank Organisation,Thriller,Thriller | Crime,3.45,1381,Abel Ferrara,Low,13.82,14.75,0.0,Independent,Summer,1.55,1.55,3.49
1792,U.S. Marshals,1998-03-06,1998,60000000,8.46,102367405.0,131.0,Kopelson Entertainment,Thriller,Thriller | Crime | Action,3.26,5484,Stuart Baird,Blockbuster,17.91,18.44,0.0,Independent,Other,0.71,0.71,3.3
1804,The Newton Boys,1998-03-26,1998,27000000,2.92,76000000.0,113.0,Twentieth Century Fox Film Corporation,Crime,Crime | Action | Drama,2.94,831,Richard Linklater,High,17.11,18.15,1.0,Major Studio,Other,1.81,1.81,3.26
1805,Wild Things,1998-03-20,1998,20000000,13.92,67200000.0,108.0,Mandalay Entertainment,Thriller,Thriller,3.2,8986,John McNaughton,High,16.81,18.02,0.0,Independent,Other,2.36,2.36,3.23
1816,Two Girls and a Guy,1997-09-07,1997,1000000,4.97,2057193.0,84.0,Fox Searchlight Pictures,Drama,Drama | Romance,2.83,756,James Toback,Low,13.82,14.54,1.0,Major Studio,Other,1.06,1.06,3.22
